source_file,target_file,source_category,target_category,similarity,plagiarism
g1pB_taskc.txt,g2pA_taskb.txt,heavy,heavy,0.8099692,True
g1pB_taskc.txt,g2pA_taskc.txt,heavy,light,0.9583188,True
g1pB_taskc.txt,g2pA_taskd.txt,heavy,cut,0.670599,False
g1pB_taskc.txt,g2pA_taske.txt,heavy,non,0.75674945,True
g1pB_taskc.txt,g2pB_taska.txt,heavy,non,0.7482861,True
g1pB_taskc.txt,g2pB_taskb.txt,heavy,non,0.8056499,True
g1pB_taskc.txt,g2pB_taskc.txt,heavy,heavy,0.94210964,True
g1pB_taskc.txt,g2pB_taskd.txt,heavy,light,0.75571185,True
g1pB_taskc.txt,g2pB_taske.txt,heavy,cut,0.7767403,True
g1pB_taskc.txt,g2pC_taska.txt,heavy,cut,0.7619162,True
g1pB_taskc.txt,g2pC_taskb.txt,heavy,non,0.8181168,True
g1pB_taskc.txt,g2pC_taskc.txt,heavy,non,0.90858257,True
g1pB_taskc.txt,g2pC_taskd.txt,heavy,heavy,0.6722054,False
g1pB_taskc.txt,g2pC_taske.txt,heavy,light,0.7367535,True
g1pB_taskc.txt,g2pE_taska.txt,heavy,heavy,0.7951853,True
g1pB_taskc.txt,g2pE_taskb.txt,heavy,light,0.77048624,True
g1pB_taskc.txt,g2pE_taskc.txt,heavy,cut,0.7791759,True
g1pB_taskc.txt,g2pE_taskd.txt,heavy,non,0.77332896,True
g1pB_taskc.txt,g2pE_taske.txt,heavy,non,0.7419029,True
g1pB_taskc.txt,g3pA_taska.txt,heavy,non,0.7732616,True
g1pB_taskc.txt,g3pA_taskb.txt,heavy,heavy,0.82599616,True
g1pB_taskc.txt,g3pA_taskc.txt,heavy,light,0.9629811,True
g1pB_taskc.txt,g3pA_taskd.txt,heavy,cut,0.74903846,True
g1pB_taskc.txt,g3pA_taske.txt,heavy,non,0.7911358,True
g1pB_taskc.txt,g3pB_taska.txt,heavy,non,0.7535118,True
g1pB_taskc.txt,g3pB_taskb.txt,heavy,non,0.8246331,True
g1pB_taskc.txt,g3pB_taskc.txt,heavy,heavy,0.94241583,True
g1pB_taskc.txt,g3pB_taskd.txt,heavy,light,0.7659585,True
g1pB_taskc.txt,g3pB_taske.txt,heavy,cut,0.78711224,True
g1pB_taskc.txt,g3pC_taska.txt,heavy,cut,0.680105,False
g1pB_taskc.txt,g3pC_taskb.txt,heavy,non,0.83884895,True
g1pB_taskc.txt,g3pC_taskc.txt,heavy,non,0.84489703,True
g1pB_taskc.txt,g3pC_taskd.txt,heavy,heavy,0.67172575,False
g1pB_taskc.txt,g3pC_taske.txt,heavy,light,0.7753695,True
g1pB_taskc.txt,g4pB_taska.txt,heavy,non,0.74447054,True
g1pB_taskc.txt,g4pB_taskb.txt,heavy,non,0.81218016,True
g1pB_taskc.txt,g4pB_taskc.txt,heavy,heavy,0.9404274,True
g1pB_taskc.txt,g4pB_taskd.txt,heavy,light,0.70358753,True
g1pB_taskc.txt,g4pB_taske.txt,heavy,cut,0.76163423,True
g1pB_taskc.txt,g4pC_taska.txt,heavy,cut,0.77998364,True
g1pB_taskc.txt,g4pC_taskb.txt,heavy,non,0.7871817,True
g1pB_taskc.txt,g4pC_taskc.txt,heavy,non,0.8564368,True
g1pB_taskc.txt,g4pC_taskd.txt,heavy,heavy,0.7407227,True
g1pB_taskc.txt,g4pC_taske.txt,heavy,light,0.8043838,True
g1pB_taskc.txt,g4pD_taska.txt,heavy,light,0.7660332,True
g1pB_taskc.txt,g4pD_taskb.txt,heavy,cut,0.848876,True
g1pB_taskc.txt,g4pD_taskc.txt,heavy,non,0.87906647,True
g1pB_taskc.txt,g4pD_taskd.txt,heavy,non,0.7726122,True
g1pB_taskc.txt,g4pD_taske.txt,heavy,heavy,0.7977733,True
g1pB_taskc.txt,g4pE_taska.txt,heavy,heavy,0.7055584,True
g1pB_taskc.txt,g4pE_taskb.txt,heavy,light,0.8125271,True
g1pB_taskc.txt,g4pE_taskc.txt,heavy,cut,0.8756428,True
g1pB_taskc.txt,g4pE_taskd.txt,heavy,non,0.8346636,True
g1pB_taskc.txt,g4pE_taske.txt,heavy,non,0.7900318,True
g1pB_taskc.txt,orig_taska.txt,heavy,orig,0.7829669,True
g1pB_taskc.txt,orig_taskb.txt,heavy,orig,0.8271921,True
g1pB_taskc.txt,orig_taskc.txt,heavy,orig,0.95987517,True
g1pB_taskc.txt,orig_taskd.txt,heavy,orig,0.7485394,True
g1pB_taskc.txt,orig_taske.txt,heavy,orig,0.7976512,True
g1pB_taskd.txt,g1pB_taske.txt,light,cut,0.72710454,True
g1pB_taskd.txt,g1pD_taska.txt,light,light,0.7157297,True
g1pB_taskd.txt,g1pD_taskb.txt,light,cut,0.81537384,True
g1pB_taskd.txt,g1pD_taskc.txt,light,non,0.6918236,False
g1pB_taskd.txt,g1pD_taskd.txt,light,non,0.87649137,True
g1pB_taskd.txt,g1pD_taske.txt,light,heavy,0.666564,False
g1pB_taskd.txt,g2pA_taska.txt,light,non,0.6927829,False
g1pB_taskd.txt,g2pA_taskb.txt,light,heavy,0.67082787,False
g1pB_taskd.txt,g2pA_taskc.txt,light,light,0.7729651,True
g1pB_taskd.txt,g2pA_taskd.txt,light,cut,0.83854234,True
g1pB_taskd.txt,g2pA_taske.txt,light,non,0.65226984,False
g1pB_taskd.txt,g2pB_taska.txt,light,non,0.7393422,True
g1pB_taskd.txt,g2pB_taskb.txt,light,non,0.68993956,False
g1pB_taskd.txt,g2pB_taskc.txt,light,heavy,0.75240934,True
g1pB_taskd.txt,g2pB_taskd.txt,light,light,0.9424491,True
g1pB_taskd.txt,g2pB_taske.txt,light,cut,0.7058935,True
g1pB_taskd.txt,g2pC_taska.txt,light,cut,0.71139944,True
g1pB_taskd.txt,g2pC_taskb.txt,light,non,0.6894301,False
g1pB_taskd.txt,g2pC_taskc.txt,light,non,0.7075174,True
g1pB_taskd.txt,g2pC_taskd.txt,light,heavy,0.898547,True
g1pB_taskd.txt,g2pC_taske.txt,light,light,0.6767539,False
g1pB_taskd.txt,g2pE_taska.txt,light,heavy,0.7477743,True
g1pB_taskd.txt,g2pE_taskb.txt,light,light,0.6822179,False
g1pB_taskd.txt,g2pE_taskc.txt,light,cut,0.55266225,False
g1pB_taskd.txt,g2pE_taskd.txt,light,non,0.9064579,True
g1pB_taskd.txt,g2pE_taske.txt,light,non,0.6874871,False
g1pB_taskd.txt,g3pA_taska.txt,light,non,0.70588243,True
g1pB_taskd.txt,g3pA_taskb.txt,light,heavy,0.7075482,True
g1pB_taskd.txt,g3pA_taskc.txt,light,light,0.7724675,True
g1pB_taskd.txt,g3pA_taskd.txt,light,cut,0.9402947,True
g1pB_taskd.txt,g3pA_taske.txt,light,non,0.7329278,True
g1pB_taskd.txt,g3pB_taska.txt,light,non,0.6998143,False
g1pB_taskd.txt,g3pB_taskb.txt,light,non,0.6563852,False
g1pB_taskd.txt,g3pB_taskc.txt,light,heavy,0.795601,True
g1pB_taskd.txt,g3pB_taskd.txt,light,light,0.8771462,True
g1pB_taskd.txt,g3pB_taske.txt,light,cut,0.7078798,True
g1pB_taskd.txt,g3pC_taska.txt,light,cut,0.68118143,False
g1pB_taskd.txt,g3pC_taskb.txt,light,non,0.6954541,False
g1pB_taskd.txt,g3pC_taskc.txt,light,non,0.7270081,True
g1pB_taskd.txt,g3pC_taskd.txt,light,heavy,0.8986568,True
g1pB_taskd.txt,g3pC_taske.txt,light,light,0.7179469,True
g1pB_taskd.txt,g4pB_taska.txt,light,non,0.7019847,True
g1pB_taskd.txt,g4pB_taskb.txt,light,non,0.6799699,False
g1pB_taskd.txt,g4pB_taskc.txt,light,heavy,0.76483357,True
g1pB_taskd.txt,g4pB_taskd.txt,light,light,0.9260113,True
g1pB_taskd.txt,g4pB_taske.txt,light,cut,0.68453723,False
g1pB_taskd.txt,g4pC_taska.txt,light,cut,0.7284696,True
g1pB_taskd.txt,g4pC_taskb.txt,light,non,0.6439564,False
g1pB_taskd.txt,g4pC_taskc.txt,light,non,0.7262656,True
g1pB_taskd.txt,g4pC_taskd.txt,light,heavy,0.9365213,True
g1pB_taskd.txt,g4pC_taske.txt,light,light,0.7164776,True
g1pB_taskd.txt,g4pD_taska.txt,light,light,0.7252066,True
g1pB_taskd.txt,g4pD_taskb.txt,light,cut,0.80975765,True
g1pB_taskd.txt,g4pD_taskc.txt,light,non,0.80924517,True
g1pB_taskd.txt,g4pD_taskd.txt,light,non,0.82862747,True
g1pB_taskd.txt,g4pD_taske.txt,light,heavy,0.74652874,True
g1pB_taskd.txt,g4pE_taska.txt,light,heavy,0.6510839,False
g1pB_taskd.txt,g4pE_taskb.txt,light,light,0.6641886,False
g1pB_taskd.txt,g4pE_taskc.txt,light,cut,0.66411114,False
g1pB_taskd.txt,g4pE_taskd.txt,light,non,0.798152,True
g1pB_taskd.txt,g4pE_taske.txt,light,non,0.65274394,False
g1pB_taskd.txt,orig_taska.txt,light,orig,0.73715216,True
g1pB_taskd.txt,orig_taskb.txt,light,orig,0.6784613,False
g1pB_taskd.txt,orig_taskc.txt,light,orig,0.7718846,True
g1pB_taskd.txt,orig_taskd.txt,light,orig,0.93888515,True
g1pB_taskd.txt,orig_taske.txt,light,orig,0.7336232,True
g1pB_taske.txt,g1pD_taska.txt,cut,light,0.81245387,True
g1pB_taske.txt,g1pD_taskb.txt,cut,cut,0.7693523,True
g1pB_taske.txt,g1pD_taskc.txt,cut,non,0.73356724,True
g1pB_taske.txt,g1pD_taskd.txt,cut,non,0.67513925,False
g1pB_taske.txt,g1pD_taske.txt,cut,heavy,0.90703505,True
g1pB_taske.txt,g2pA_taska.txt,cut,non,0.8021559,True
g1pB_taske.txt,g2pA_taskb.txt,cut,heavy,0.6960712,False
g1pB_taske.txt,g2pA_taskc.txt,cut,light,0.812757,True
g1pB_taske.txt,g2pA_taskd.txt,cut,cut,0.6775716,False
g1pB_taske.txt,g2pA_taske.txt,cut,non,0.8476223,True
g1pB_taske.txt,g2pB_taska.txt,cut,non,0.8080226,True
g1pB_taske.txt,g2pB_taskb.txt,cut,non,0.7413391,True
g1pB_taske.txt,g2pB_taskc.txt,cut,heavy,0.8414136,True
g1pB_taske.txt,g2pB_taskd.txt,cut,light,0.6968788,False
g1pB_taske.txt,g2pB_taske.txt,cut,cut,0.91748935,True
g1pB_taske.txt,g2pC_taska.txt,cut,cut,0.7912934,True
g1pB_taske.txt,g2pC_taskb.txt,cut,non,0.7252462,True
g1pB_taske.txt,g2pC_taskc.txt,cut,non,0.7388258,True
g1pB_taske.txt,g2pC_taskd.txt,cut,heavy,0.63230515,False
g1pB_taske.txt,g2pC_taske.txt,cut,light,0.91009045,True
g1pB_taske.txt,g2pE_taska.txt,cut,heavy,0.8418339,True
g1pB_taske.txt,g2pE_taskb.txt,cut,light,0.7022673,True
g1pB_taske.txt,g2pE_taskc.txt,cut,cut,0.682495,False
g1pB_taske.txt,g2pE_taskd.txt,cut,non,0.77724814,True
g1pB_taske.txt,g2pE_taske.txt,cut,non,0.85932595,True
g1pB_taske.txt,g3pA_taska.txt,cut,non,0.7824576,True
g1pB_taske.txt,g3pA_taskb.txt,cut,heavy,0.7284192,True
g1pB_taske.txt,g3pA_taskc.txt,cut,light,0.8191599,True
g1pB_taske.txt,g3pA_taskd.txt,cut,cut,0.695849,False
g1pB_taske.txt,g3pA_taske.txt,cut,non,0.8806277,True
g1pB_taske.txt,g3pB_taska.txt,cut,non,0.78049505,True
g1pB_taske.txt,g3pB_taskb.txt,cut,non,0.7474082,True
g1pB_taske.txt,g3pB_taskc.txt,cut,heavy,0.843053,True
g1pB_taske.txt,g3pB_taskd.txt,cut,light,0.74667645,True
g1pB_taske.txt,g3pB_taske.txt,cut,cut,0.9200615,True
g1pB_taske.txt,g3pC_taska.txt,cut,cut,0.7188104,True
g1pB_taske.txt,g3pC_taskb.txt,cut,non,0.77481616,True
g1pB_taske.txt,g3pC_taskc.txt,cut,non,0.7202425,True
g1pB_taske.txt,g3pC_taskd.txt,cut,heavy,0.6297156,False
g1pB_taske.txt,g3pC_taske.txt,cut,light,0.896289,True
g1pB_taske.txt,g4pB_taska.txt,cut,non,0.72462636,True
g1pB_taske.txt,g4pB_taskb.txt,cut,non,0.75196505,True
g1pB_taske.txt,g4pB_taskc.txt,cut,heavy,0.8130355,True
g1pB_taske.txt,g4pB_taskd.txt,cut,light,0.65683377,False
g1pB_taske.txt,g4pB_taske.txt,cut,cut,0.90258884,True
g1pB_taske.txt,g4pC_taska.txt,cut,cut,0.8148882,True
g1pB_taske.txt,g4pC_taskb.txt,cut,non,0.69868505,False
g1pB_taske.txt,g4pC_taskc.txt,cut,non,0.7661473,True
g1pB_taske.txt,g4pC_taskd.txt,cut,heavy,0.689441,False
g1pB_taske.txt,g4pC_taske.txt,cut,light,0.9270549,True
g1pB_taske.txt,g4pD_taska.txt,cut,light,0.806166,True
g1pB_taske.txt,g4pD_taskb.txt,cut,cut,0.75479364,True
g1pB_taske.txt,g4pD_taskc.txt,cut,non,0.8336646,True
g1pB_taske.txt,g4pD_taskd.txt,cut,non,0.7649579,True
g1pB_taske.txt,g4pD_taske.txt,cut,heavy,0.89225084,True
g1pB_taske.txt,g4pE_taska.txt,cut,heavy,0.77837497,True
g1pB_taske.txt,g4pE_taskb.txt,cut,light,0.6941641,False
g1pB_taske.txt,g4pE_taskc.txt,cut,cut,0.7296499,True
g1pB_taske.txt,g4pE_taskd.txt,cut,non,0.812768,True
g1pB_taske.txt,g4pE_taske.txt,cut,non,0.8989493,True
g1pB_taske.txt,orig_taska.txt,cut,orig,0.816105,True
g1pB_taske.txt,orig_taskb.txt,cut,orig,0.70431024,True
g1pB_taske.txt,orig_taskc.txt,cut,orig,0.81907225,True
g1pB_taske.txt,orig_taskd.txt,cut,orig,0.6960015,False
g1pB_taske.txt,orig_taske.txt,cut,orig,0.9270209,True
g1pD_taska.txt,g1pD_taskb.txt,light,cut,0.7761228,True
g1pD_taska.txt,g1pD_taskc.txt,light,non,0.7479001,True
g1pD_taska.txt,g1pD_taskd.txt,light,non,0.6245609,False
g1pD_taska.txt,g1pD_taske.txt,light,heavy,0.7689034,True
g1pD_taska.txt,g2pA_taska.txt,light,non,0.8236211,True
g1pD_taska.txt,g2pA_taskb.txt,light,heavy,0.69596994,False
g1pD_taska.txt,g2pA_taskc.txt,light,light,0.80202377,True
g1pD_taska.txt,g2pA_taskd.txt,light,cut,0.65158266,False
g1pD_taska.txt,g2pA_taske.txt,light,non,0.7717004,True
g1pD_taska.txt,g2pB_taska.txt,light,non,0.85453224,True
g1pD_taska.txt,g2pB_taskb.txt,light,non,0.7268058,True
g1pD_taska.txt,g2pB_taskc.txt,light,heavy,0.82991576,True
g1pD_taska.txt,g2pB_taskd.txt,light,light,0.7198043,True
g1pD_taska.txt,g2pB_taske.txt,light,cut,0.77975607,True
g1pD_taska.txt,g2pC_taska.txt,light,cut,0.9576334,True
g1pD_taska.txt,g2pC_taskb.txt,light,non,0.7285377,True
g1pD_taska.txt,g2pC_taskc.txt,light,non,0.71361315,True
g1pD_taska.txt,g2pC_taskd.txt,light,heavy,0.6296113,False
g1pD_taska.txt,g2pC_taske.txt,light,light,0.79784626,True
g1pD_taska.txt,g2pE_taska.txt,light,heavy,0.9517074,True
g1pD_taska.txt,g2pE_taskb.txt,light,light,0.7318735,True
g1pD_taska.txt,g2pE_taskc.txt,light,cut,0.69630826,False
g1pD_taska.txt,g2pE_taskd.txt,light,non,0.77057165,True
g1pD_taska.txt,g2pE_taske.txt,light,non,0.78229904,True
g1pD_taska.txt,g3pA_taska.txt,light,non,0.887834,True
g1pD_taska.txt,g3pA_taskb.txt,light,heavy,0.71398705,True
g1pD_taska.txt,g3pA_taskc.txt,light,light,0.8065386,True
g1pD_taska.txt,g3pA_taskd.txt,light,cut,0.7109303,True
g1pD_taska.txt,g3pA_taske.txt,light,non,0.81803703,True
g1pD_taska.txt,g3pB_taska.txt,light,non,0.8792833,True
g1pD_taska.txt,g3pB_taskb.txt,light,non,0.7325208,True
g1pD_taska.txt,g3pB_taskc.txt,light,heavy,0.811814,True
g1pD_taska.txt,g3pB_taskd.txt,light,light,0.7480275,True
g1pD_taska.txt,g3pB_taske.txt,light,cut,0.78940856,True
g1pD_taska.txt,g3pC_taska.txt,light,cut,0.8625909,True
g1pD_taska.txt,g3pC_taskb.txt,light,non,0.79986864,True
g1pD_taska.txt,g3pC_taskc.txt,light,non,0.69033694,False
g1pD_taska.txt,g3pC_taskd.txt,light,heavy,0.6259874,False
g1pD_taska.txt,g3pC_taske.txt,light,light,0.77703226,True
g1pD_taska.txt,g4pB_taska.txt,light,non,0.83261204,True
g1pD_taska.txt,g4pB_taskb.txt,light,non,0.75686896,True
g1pD_taska.txt,g4pB_taskc.txt,light,heavy,0.7875693,True
g1pD_taska.txt,g4pB_taskd.txt,light,light,0.67203933,False
g1pD_taska.txt,g4pB_taske.txt,light,cut,0.77262074,True
g1pD_taska.txt,g4pC_taska.txt,light,cut,0.958883,True
g1pD_taska.txt,g4pC_taskb.txt,light,non,0.66723907,False
g1pD_taska.txt,g4pC_taskc.txt,light,non,0.7777846,True
g1pD_taska.txt,g4pC_taskd.txt,light,heavy,0.7093875,True
g1pD_taska.txt,g4pC_taske.txt,light,light,0.79087675,True
g1pD_taska.txt,g4pD_taska.txt,light,light,0.9464826,True
g1pD_taska.txt,g4pD_taskb.txt,light,cut,0.7617838,True
g1pD_taska.txt,g4pD_taskc.txt,light,non,0.8051026,True
g1pD_taska.txt,g4pD_taskd.txt,light,non,0.7848884,True
g1pD_taska.txt,g4pD_taske.txt,light,heavy,0.79640037,True
g1pD_taska.txt,g4pE_taska.txt,light,heavy,0.8635054,True
g1pD_taska.txt,g4pE_taskb.txt,light,light,0.7168045,True
g1pD_taska.txt,g4pE_taskc.txt,light,cut,0.73369306,True
g1pD_taska.txt,g4pE_taskd.txt,light,non,0.7927733,True
g1pD_taska.txt,g4pE_taske.txt,light,non,0.8035543,True
g1pD_taska.txt,orig_taska.txt,light,orig,0.9604146,True
g1pD_taska.txt,orig_taskb.txt,light,orig,0.71057034,True
g1pD_taska.txt,orig_taskc.txt,light,orig,0.8113512,True
g1pD_taska.txt,orig_taskd.txt,light,orig,0.7144668,True
g1pD_taska.txt,orig_taske.txt,light,orig,0.7907944,True
g1pD_taskb.txt,g1pD_taskc.txt,cut,non,0.80517054,True
g1pD_taskb.txt,g1pD_taskd.txt,cut,non,0.7928258,True
g1pD_taskb.txt,g1pD_taske.txt,cut,heavy,0.70951676,True
g1pD_taskb.txt,g2pA_taska.txt,cut,non,0.74206233,True
g1pD_taskb.txt,g2pA_taskb.txt,cut,heavy,0.90350056,True
g1pD_taskb.txt,g2pA_taskc.txt,cut,light,0.8468915,True
g1pD_taskb.txt,g2pA_taskd.txt,cut,cut,0.73361194,True
g1pD_taskb.txt,g2pA_taske.txt,cut,non,0.74660134,True
g1pD_taskb.txt,g2pB_taska.txt,cut,non,0.74740195,True
g1pD_taskb.txt,g2pB_taskb.txt,cut,non,0.8933238,True
g1pD_taskb.txt,g2pB_taskc.txt,cut,heavy,0.8516735,True
g1pD_taskb.txt,g2pB_taskd.txt,cut,light,0.8226074,True
g1pD_taskb.txt,g2pB_taske.txt,cut,cut,0.7566676,True
g1pD_taskb.txt,g2pC_taska.txt,cut,cut,0.75529695,True
g1pD_taskb.txt,g2pC_taskb.txt,cut,non,0.8896518,True
g1pD_taskb.txt,g2pC_taskc.txt,cut,non,0.8048829,True
g1pD_taskb.txt,g2pC_taskd.txt,cut,heavy,0.7610079,True
g1pD_taskb.txt,g2pC_taske.txt,cut,light,0.73050076,True
g1pD_taskb.txt,g2pE_taska.txt,cut,heavy,0.77859306,True
g1pD_taskb.txt,g2pE_taskb.txt,cut,light,0.85128593,True
g1pD_taskb.txt,g2pE_taskc.txt,cut,cut,0.6970758,False
g1pD_taskb.txt,g2pE_taskd.txt,cut,non,0.83540297,True
g1pD_taskb.txt,g2pE_taske.txt,cut,non,0.74160695,True
g1pD_taskb.txt,g3pA_taska.txt,cut,non,0.7447997,True
g1pD_taskb.txt,g3pA_taskb.txt,cut,heavy,0.9106605,True
g1pD_taskb.txt,g3pA_taskc.txt,cut,light,0.8655509,True
g1pD_taskb.txt,g3pA_taskd.txt,cut,cut,0.8141408,True
g1pD_taskb.txt,g3pA_taske.txt,cut,non,0.78416634,True
g1pD_taskb.txt,g3pB_taska.txt,cut,non,0.7289516,True
g1pD_taskb.txt,g3pB_taskb.txt,cut,non,0.8774109,True
g1pD_taskb.txt,g3pB_taskc.txt,cut,heavy,0.8625889,True
g1pD_taskb.txt,g3pB_taskd.txt,cut,light,0.80563515,True
g1pD_taskb.txt,g3pB_taske.txt,cut,cut,0.74434346,True
g1pD_taskb.txt,g3pC_taska.txt,cut,cut,0.6755961,False
g1pD_taskb.txt,g3pC_taskb.txt,cut,non,0.88715565,True
g1pD_taskb.txt,g3pC_taskc.txt,cut,non,0.84691143,True
g1pD_taskb.txt,g3pC_taskd.txt,cut,heavy,0.73964196,True
g1pD_taskb.txt,g3pC_taske.txt,cut,light,0.74727845,True
g1pD_taskb.txt,g4pB_taska.txt,cut,non,0.7271726,True
g1pD_taskb.txt,g4pB_taskb.txt,cut,non,0.86364126,True
g1pD_taskb.txt,g4pB_taskc.txt,cut,heavy,0.85177076,True
g1pD_taskb.txt,g4pB_taskd.txt,cut,light,0.78343225,True
g1pD_taskb.txt,g4pB_taske.txt,cut,cut,0.761604,True
g1pD_taskb.txt,g4pC_taska.txt,cut,cut,0.76931113,True
g1pD_taskb.txt,g4pC_taskb.txt,cut,non,0.8638086,True
g1pD_taskb.txt,g4pC_taskc.txt,cut,non,0.8217467,True
g1pD_taskb.txt,g4pC_taskd.txt,cut,heavy,0.8059189,True
g1pD_taskb.txt,g4pC_taske.txt,cut,light,0.78159785,True
g1pD_taskb.txt,g4pD_taska.txt,cut,light,0.7656027,True
g1pD_taskb.txt,g4pD_taskb.txt,cut,cut,0.9516681,True
g1pD_taskb.txt,g4pD_taskc.txt,cut,non,0.8516069,True
g1pD_taskb.txt,g4pD_taskd.txt,cut,non,0.78765464,True
g1pD_taskb.txt,g4pD_taske.txt,cut,heavy,0.7960686,True
g1pD_taskb.txt,g4pE_taska.txt,cut,heavy,0.6949531,False
g1pD_taskb.txt,g4pE_taskb.txt,cut,light,0.86232233,True
g1pD_taskb.txt,g4pE_taskc.txt,cut,cut,0.7666198,True
g1pD_taskb.txt,g4pE_taskd.txt,cut,non,0.84347355,True
g1pD_taskb.txt,g4pE_taske.txt,cut,non,0.75149864,True
g1pD_taskb.txt,orig_taska.txt,cut,orig,0.7721052,True
g1pD_taskb.txt,orig_taskb.txt,cut,orig,0.8958416,True
g1pD_taskb.txt,orig_taskc.txt,cut,orig,0.85248476,True
g1pD_taskb.txt,orig_taskd.txt,cut,orig,0.8153665,True
g1pD_taskb.txt,orig_taske.txt,cut,orig,0.80009234,True
g1pD_taskc.txt,g1pD_taskd.txt,non,non,0.6460291,False
g1pD_taskc.txt,g1pD_taske.txt,non,heavy,0.72719336,True
g1pD_taskc.txt,g2pA_taska.txt,non,non,0.7105071,True
g1pD_taskc.txt,g2pA_taskb.txt,non,heavy,0.7151251,True
g1pD_taskc.txt,g2pA_taskc.txt,non,light,0.88782,True
g1pD_taskc.txt,g2pA_taskd.txt,non,cut,0.5942172,False
g1pD_taskc.txt,g2pA_taske.txt,non,non,0.7488791,True
g1pD_taskc.txt,g2pB_taska.txt,non,non,0.69473004,False
g1pD_taskc.txt,g2pB_taskb.txt,non,non,0.74946606,True
g1pD_taskc.txt,g2pB_taskc.txt,non,heavy,0.8925266,True
g1pD_taskc.txt,g2pB_taskd.txt,non,light,0.7011818,True
g1pD_taskc.txt,g2pB_taske.txt,non,cut,0.7517481,True
g1pD_taskc.txt,g2pC_taska.txt,non,cut,0.70860445,True
g1pD_taskc.txt,g2pC_taskb.txt,non,non,0.75750685,True
g1pD_taskc.txt,g2pC_taskc.txt,non,non,0.91695535,True
g1pD_taskc.txt,g2pC_taskd.txt,non,heavy,0.62099445,False
g1pD_taskc.txt,g2pC_taske.txt,non,light,0.72671247,True
g1pD_taskc.txt,g2pE_taska.txt,non,heavy,0.75408804,True
g1pD_taskc.txt,g2pE_taskb.txt,non,light,0.7083526,True
g1pD_taskc.txt,g2pE_taskc.txt,non,cut,0.75056374,True
g1pD_taskc.txt,g2pE_taskd.txt,non,non,0.7304361,True
g1pD_taskc.txt,g2pE_taske.txt,non,non,0.7464566,True
g1pD_taskc.txt,g3pA_taska.txt,non,non,0.71990967,True
g1pD_taskc.txt,g3pA_taskb.txt,non,heavy,0.731698,True
g1pD_taskc.txt,g3pA_taskc.txt,non,light,0.91382504,True
g1pD_taskc.txt,g3pA_taskd.txt,non,cut,0.69493437,False
g1pD_taskc.txt,g3pA_taske.txt,non,non,0.77870464,True
g1pD_taskc.txt,g3pB_taska.txt,non,non,0.6993881,False
g1pD_taskc.txt,g3pB_taskb.txt,non,non,0.75115097,True
g1pD_taskc.txt,g3pB_taskc.txt,non,heavy,0.88530207,True
g1pD_taskc.txt,g3pB_taskd.txt,non,light,0.71736854,True
g1pD_taskc.txt,g3pB_taske.txt,non,cut,0.74679255,True
g1pD_taskc.txt,g3pC_taska.txt,non,cut,0.6298893,False
g1pD_taskc.txt,g3pC_taskb.txt,non,non,0.76703346,True
g1pD_taskc.txt,g3pC_taskc.txt,non,non,0.8601565,True
g1pD_taskc.txt,g3pC_taskd.txt,non,heavy,0.63624376,False
g1pD_taskc.txt,g3pC_taske.txt,non,light,0.7115216,True
g1pD_taskc.txt,g4pB_taska.txt,non,non,0.6927825,False
g1pD_taskc.txt,g4pB_taskb.txt,non,non,0.74053085,True
g1pD_taskc.txt,g4pB_taskc.txt,non,heavy,0.91445994,True
g1pD_taskc.txt,g4pB_taskd.txt,non,light,0.6630496,False
g1pD_taskc.txt,g4pB_taske.txt,non,cut,0.75023395,True
g1pD_taskc.txt,g4pC_taska.txt,non,cut,0.7330667,True
g1pD_taskc.txt,g4pC_taskb.txt,non,non,0.75112313,True
g1pD_taskc.txt,g4pC_taskc.txt,non,non,0.8240969,True
g1pD_taskc.txt,g4pC_taskd.txt,non,heavy,0.68945134,False
g1pD_taskc.txt,g4pC_taske.txt,non,light,0.763389,True
g1pD_taskc.txt,g4pD_taska.txt,non,light,0.7237597,True
g1pD_taskc.txt,g4pD_taskb.txt,non,cut,0.7907232,True
g1pD_taskc.txt,g4pD_taskc.txt,non,non,0.7901842,True
g1pD_taskc.txt,g4pD_taskd.txt,non,non,0.72158563,True
g1pD_taskc.txt,g4pD_taske.txt,non,heavy,0.7729825,True
g1pD_taskc.txt,g4pE_taska.txt,non,heavy,0.6339964,False
g1pD_taskc.txt,g4pE_taskb.txt,non,light,0.7233914,True
g1pD_taskc.txt,g4pE_taskc.txt,non,cut,0.88572437,True
g1pD_taskc.txt,g4pE_taskd.txt,non,non,0.760262,True
g1pD_taskc.txt,g4pE_taske.txt,non,non,0.73752475,True
g1pD_taskc.txt,orig_taska.txt,non,orig,0.7359174,True
g1pD_taskc.txt,orig_taskb.txt,non,orig,0.72898006,True
g1pD_taskc.txt,orig_taskc.txt,non,orig,0.8930054,True
g1pD_taskc.txt,orig_taskd.txt,non,orig,0.69522077,False
g1pD_taskc.txt,orig_taske.txt,non,orig,0.7710463,True
g1pD_taskd.txt,g1pD_taske.txt,non,heavy,0.60318017,False
g1pD_taskd.txt,g2pA_taska.txt,non,non,0.64622384,False
g1pD_taskd.txt,g2pA_taskb.txt,non,heavy,0.66970384,False
g1pD_taskd.txt,g2pA_taskc.txt,non,light,0.71562135,True
g1pD_taskd.txt,g2pA_taskd.txt,non,cut,0.7894244,True
